Date,Day_Month,Year,Month,Season,Quarter,Open,High,Low,Close,Adj Close,Volume,Open_Change,High_Change,Low_Change,Close_Change,Volume_Change,Gain_Loss_Open,Gain_Loss_High,Gain_Loss_Low,Gain_Loss_Close,Gain_Loss_Volume
7/7/81,07/07,1981,7,Summer,Q3,0.112165,0.113281,0.112165,0.112165,0.088047,15836800,-0.011719,-0.011161,-0.011719,-0.011719,6473600,Loss,Loss,Loss,Loss,Gain
7/8/81,07/08,1981,7,Summer,Q3,0.112723,0.113281,0.112723,0.112723,0.088485,9206400,0.000558,0,0.000558,0.000558,-6630400,Gain,Gain,Gain,Gain,Loss
7/10/81,07/10,1981,7,Summer,Q3,0.079799,0.080915,0.079799,0.079799,0.062641,38841600,-0.032924,-0.032366,-0.032924,-0.032924,29635200,Loss,Loss,Loss,Loss,Gain
7/12/81,07/12,1981,7,Summer,Q3,0.085379,0.085938,0.085379,0.085379,0.067021,59292800,0.00558,0.005023,0.00558,0.00558,20451200,Gain,Gain,Gain,Gain,Gain
7/13/81,07/13,1981,7,Summer,Q3,0.101563,0.102121,0.101563,0.101563,0.079725,45740800,0.016184,0.016183,0.016184,0.016184,-13552000,Gain,Gain,Gain,Gain,Loss
7/14/81,07/14,1981,7,Summer,Q3,0.106027,0.107143,0.106027,0.106027,0.083229,19779200,0.004464,0.005022,0.004464,0.004464,-25961600,Gain,Gain,Gain,Gain,Loss
7/15/81,07/15,1981,7,Summer,Q3,0.108817,0.109375,0.108817,0.108817,0.085419,10953600,0.00279,0.002232,0.00279,0.00279,-8825600,Gain,Gain,Gain,Gain,Loss
7/16/81,07/16,1981,7,Summer,Q3,0.111607,0.112723,0.111607,0.111607,0.087609,15232000,0.00279,0.003348,0.00279,0.00279,4278400,Gain,Gain,Gain,Gain,Gain
7/17/81,07/17,1981,7,Summer,Q3,0.115513,0.116071,0.115513,0.115513,0.090676,19824000,0.003906,0.003348,0.003906,0.003906,4592000,Gain,Gain,Gain,Gain,Gain
7/20/81,07/20,1981,7,Summer,Q3,0.108259,0.108259,0.107701,0.107701,0.084543,23654400,-0.007254,-0.007812,-0.007812,-0.007812,3830400,Loss,Loss,Loss,Loss,Gain
7/21/81,07/21,1981,7,Summer,Q3,0.107701,0.107701,0.107143,0.107143,0.084105,31942400,-0.000558,-0.000558,-0.000558,-0.000558,8288000,Loss,Loss,Loss,Loss,Gain
7/22/81,07/22,1981,7,Summer,Q3,0.102121,0.102121,0.101004,0.101004,0.079286,22668800,-0.00558,-0.00558,-0.006139,-0.006139,-9273600,Loss,Loss,Loss,Loss,Loss
7/23/81,07/23,1981,7,Summer,Q3,0.103795,0.104353,0.103795,0.103795,0.081477,34451200,0.001674,0.002232,0.002791,0.002791,11782400,Gain,Gain,Gain,Gain,Gain
7/24/81,07/24,1981,7,Summer,Q3,0.107143,0.107701,0.107143,0.107143,0.084105,28851200,0.003348,0.003348,0.003348,0.003348,-5600000,Gain,Gain,Gain,Gain,Loss
7/27/81,07/27,1981,7,Summer,Q3,0.111607,0.112165,0.111607,0.111607,0.087609,17337600,0.004464,0.004464,0.004464,0.004464,-11513600,Gain,Gain,Gain,Gain,Loss
7/28/81,07/28,1981,7,Summer,Q3,0.108259,0.108259,0.107701,0.107701,0.084543,22848000,-0.003348,-0.003906,-0.003906,-0.003906,5510400,Loss,Loss,Loss,Loss,Gain
7/29/81,07/29,1981,7,Summer,Q3,0.106585,0.106585,0.106027,0.106027,0.083229,15500800,-0.001674,-0.001674,-0.001674,-0.001674,-7347200,Loss,Loss,Loss,Loss,Loss
7/30/81,07/30,1981,7,Summer,Q3,0.109933,0.111049,0.109933,0.109933,0.086295,9900800,0.003348,0.004464,0.003906,0.003906,-5600000,Gain,Gain,Gain,Gain,Loss
7/31/81,07/31,1981,7,Summer,Q3,0.111607,0.112165,0.111607,0.111607,0.087609,10953600,0.001674,0.001116,0.001674,0.001674,1052800,Gain,Gain,Gain,Gain,Gain
8/1/81,08/01,1981,8,Summer,Q3,0.135603,0.135603,0.135045,0.135045,0.106008,39827200,0.023996,0.023438,0.023438,0.023438,28873600,Gain,Gain,Gain,Gain,Gain
8/4/81,08/04,1981,8,Summer,Q3,0.120536,0.121652,0.120536,0.120536,0.094618,21952000,-0.015067,-0.013951,-0.014509,-0.014509,-17875200,Loss,Loss,Loss,Loss,Loss
8/5/81,08/05,1981,8,Summer,Q3,0.125,0.125558,0.125,0.125,0.098123,7907200,0.004464,0.003906,0.004464,0.004464,-14044800,Gain,Gain,Gain,Gain,Loss
8/6/81,08/06,1981,8,Summer,Q3,0.136719,0.136719,0.136161,0.136161,0.106884,93497600,0.011719,0.011161,0.011161,0.011161,85590400,Gain,Gain,Gain,Gain,Gain
8/7/81,08/07,1981,8,Summer,Q3,0.116629,0.117188,0.116629,0.116629,0.091552,16620800,-0.02009,-0.019531,-0.019532,-0.019532,-76876800,Loss,Loss,Loss,Loss,Loss
8/9/81,08/09,1981,8,Summer,Q3,0.088728,0.088728,0.08817,0.08817,0.069212,25446400,-0.027901,-0.02846,-0.028459,-0.028459,8825600,Loss,Loss,Loss,Loss,Gain
8/10/81,08/10,1981,8,Summer,Q3,0.082589,0.083147,0.082589,0.082589,0.064831,31091200,-0.006139,-0.005581,-0.005581,-0.005581,5644800,Loss,Loss,Loss,Loss,Gain
8/12/81,08/12,1981,8,Summer,Q3,0.084821,0.084821,0.083705,0.083705,0.065707,50624000,0.002232,0.001674,0.001116,0.001116,19532800,Gain,Gain,Gain,Gain,Gain
8/13/81,08/13,1981,8,Summer,Q3,0.104353,0.104353,0.103795,0.103795,0.081477,27484800,0.019532,0.019532,0.02009,0.02009,-23139200,Gain,Gain,Gain,Gain,Loss
8/14/81,08/14,1981,8,Summer,Q3,0.103237,0.103237,0.102121,0.102121,0.080163,24192000,-0.001116,-0.001116,-0.001674,-0.001674,-3292800,Loss,Loss,Loss,Loss,Loss
8/17/81,08/17,1981,8,Summer,Q3,0.099888,0.099888,0.098772,0.098772,0.077534,18905600,-0.003349,-0.003349,-0.003349,-0.003349,-5286400,Loss,Loss,Loss,Loss,Loss
8/18/81,08/18,1981,8,Summer,Q3,0.097656,0.097656,0.09654,0.09654,0.075782,17001600,-0.002232,-0.002232,-0.002232,-0.002232,-1904000,Loss,Loss,Loss,Loss,Loss
8/19/81,08/19,1981,8,Summer,Q3,0.09654,0.09654,0.095424,0.095424,0.074906,20675200,-0.001116,-0.001116,-0.001116,-0.001116,3673600,Loss,Loss,Loss,Loss,Gain
8/20/81,08/20,1981,8,Summer,Q3,0.09654,0.097098,0.09654,0.09654,0.075782,17113600,0,0.000558,0.001116,0.001116,-3561600,Gain,Gain,Gain,Gain,Loss
8/21/81,08/21,1981,8,Summer,Q3,0.09096,0.09096,0.089844,0.089844,0.070526,41910400,-0.00558,-0.006138,-0.006696,-0.006696,24796800,Loss,Loss,Loss,Loss,Gain
8/24/81,08/24,1981,8,Summer,Q3,0.084821,0.084821,0.084263,0.084263,0.066145,23072000,-0.006139,-0.006139,-0.005581,-0.005581,-18838400,Loss,Loss,Loss,Loss,Loss
8/25/81,08/25,1981,8,Summer,Q3,0.086496,0.087054,0.086496,0.086496,0.067898,40700800,0.001675,0.002233,0.002233,0.002233,17628800,Gain,Gain,Gain,Gain,Gain
8/26/81,08/26,1981,8,Summer,Q3,0.085379,0.085379,0.084821,0.084821,0.066583,33600000,-0.001117,-0.001675,-0.001675,-0.001675,-7100800,Loss,Loss,Loss,Loss,Loss
8/27/81,08/27,1981,8,Summer,Q3,0.085379,0.085938,0.085379,0.085379,0.067021,25916800,0,0.000559,0.000558,0.000558,-7683200,Gain,Gain,Gain,Gain,Loss
8/28/81,08/28,1981,8,Summer,Q3,0.089844,0.090402,0.089844,0.089844,0.070526,38035200,0.004465,0.004464,0.004465,0.004465,12118400,Gain,Gain,Gain,Gain,Gain
8/31/81,08/31,1981,8,Summer,Q3,0.089844,0.090402,0.089844,0.089844,0.070526,40947200,0,0,0,0,2912000,Gain,Gain,Gain,Gain,Gain
9/1/81,09/01,1981,9,Fall,Q3,0.142299,0.142857,0.142299,0.142299,0.111702,21504000,0.052455,0.052455,0.052455,0.052455,-19443200,Gain,Gain,Gain,Gain,Loss
9/2/81,09/02,1981,9,Fall,Q3,0.122768,0.122768,0.121652,0.121652,0.095495,16755200,-0.019531,-0.020089,-0.020647,-0.020647,-4748800,Loss,Loss,Loss,Loss,Loss
9/3/81,09/03,1981,9,Fall,Q3,0.106027,0.106027,0.105469,0.105469,0.082791,15321600,-0.016741,-0.016741,-0.016183,-0.016183,-1433600,Loss,Loss,Loss,Loss,Loss
9/4/81,09/04,1981,9,Fall,Q3,0.122768,0.123326,0.122768,0.122768,0.096371,12499200,0.016741,0.017299,0.017299,0.017299,-2822400,Gain,Gain,Gain,Gain,Loss
9/6/81,09/06,1981,9,Fall,Q3,0.138951,0.139509,0.138951,0.138951,0.109074,119593600,0.016183,0.016183,0.016183,0.016183,107094400,Gain,Gain,Gain,Gain,Gain
9/7/81,09/07,1981,9,Fall,Q3,0.108259,0.108259,0.107701,0.107701,0.084543,32883200,-0.030692,-0.03125,-0.03125,-0.03125,-86710400,Loss,Loss,Loss,Loss,Loss
9/9/81,09/09,1981,9,Fall,Q3,0.08817,0.088728,0.08817,0.08817,0.069212,30531200,-0.020089,-0.019531,-0.019531,-0.019531,-2352000,Loss,Loss,Loss,Loss,Loss
9/10/81,09/10,1981,9,Fall,Q3,0.083147,0.084263,0.083147,0.083147,0.065269,54521600,-0.005023,-0.004465,-0.005023,-0.005023,23990400,Loss,Loss,Loss,Loss,Gain
9/11/81,09/11,1981,9,Fall,Q3,0.081473,0.082031,0.081473,0.081473,0.063955,20384000,-0.001674,-0.002232,-0.001674,-0.001674,-34137600,Loss,Loss,Loss,Loss,Loss
9/12/81,09/12,1981,9,Fall,Q3,0.084263,0.084821,0.084263,0.084263,0.066145,34272000,0.00279,0.00279,0.00279,0.00279,13888000,Gain,Gain,Gain,Gain,Gain
9/14/81,09/14,1981,9,Fall,Q3,0.085379,0.085379,0.084821,0.084821,0.066583,27686400,0.001116,0.000558,0.000558,0.000558,-6585600,Gain,Gain,Gain,Gain,Loss
9/15/81,09/15,1981,9,Fall,Q3,0.083147,0.083147,0.082589,0.082589,0.064831,19510400,-0.002232,-0.002232,-0.002232,-0.002232,-8176000,Loss,Loss,Loss,Loss,Loss
9/16/81,09/16,1981,9,Fall,Q3,0.081473,0.081473,0.080915,0.080915,0.063517,19353600,-0.001674,-0.001674,-0.001674,-0.001674,-156800,Loss,Loss,Loss,Loss,Loss
9/17/81,09/17,1981,9,Fall,Q3,0.079241,0.079241,0.078683,0.078683,0.061765,19376000,-0.002232,-0.002232,-0.002232,-0.002232,22400,Loss,Loss,Loss,Loss,Gain
9/18/81,09/18,1981,9,Fall,Q3,0.079241,0.079799,0.079241,0.079241,0.062203,26320000,0,0.000558,0.000558,0.000558,6944000,Gain,Gain,Gain,Gain,Gain
9/21/81,09/21,1981,9,Fall,Q3,0.079799,0.080357,0.079799,0.079799,0.062641,49033600,0.000558,0.000558,0.000558,0.000558,22713600,Gain,Gain,Gain,Gain,Gain
9/22/81,09/22,1981,9,Fall,Q3,0.075893,0.075893,0.075335,0.075335,0.059137,47420800,-0.003906,-0.004464,-0.004464,-0.004464,-1612800,Loss,Loss,Loss,Loss,Loss
9/23/81,09/23,1981,9,Fall,Q3,0.074777,0.074777,0.073661,0.073661,0.057823,28201600,-0.001116,-0.001116,-0.001674,-0.001674,-19219200,Loss,Loss,Loss,Loss,Loss
9/24/81,09/24,1981,9,Fall,Q3,0.073661,0.073661,0.073103,0.073103,0.057385,18300800,-0.001116,-0.001116,-0.000558,-0.000558,-9900800,Loss,Loss,Loss,Loss,Loss
9/25/81,09/25,1981,9,Fall,Q3,0.064732,0.064732,0.063616,0.063616,0.049937,34608000,-0.008929,-0.008929,-0.009487,-0.009487,16307200,Loss,Loss,Loss,Loss,Gain
9/28/81,09/28,1981,9,Fall,Q3,0.064174,0.064732,0.064174,0.064174,0.050375,91728000,-0.000558,0,0.000558,0.000558,57120000,Loss,Gain,Gain,Gain,Gain
9/29/81,09/29,1981,9,Fall,Q3,0.067522,0.06808,0.067522,0.067522,0.053004,94684800,0.003348,0.003348,0.003348,0.003348,2956800,Gain,Gain,Gain,Gain,Gain
9/30/81,09/30,1981,9,Fall,Q3,0.06808,0.068638,0.06808,0.06808,0.053442,49996800,0.000558,0.000558,0.000558,0.000558,-44688000,Gain,Gain,Gain,Gain,Loss
10/2/81,10/02,1981,10,Fall,Q4,0.121652,0.12221,0.121652,0.121652,0.095495,18345600,0.053572,0.053572,0.053572,0.053572,-31651200,Gain,Gain,Gain,Gain,Loss
10/3/81,10/03,1981,10,Fall,Q4,0.101004,0.101004,0.100446,0.100446,0.078848,28380800,-0.020648,-0.021206,-0.021206,-0.021206,10035200,Loss,Loss,Loss,Loss,Gain
10/4/81,10/04,1981,10,Fall,Q4,0.124442,0.125,0.124442,0.124442,0.097685,33465600,0.023438,0.023996,0.023996,0.023996,5084800,Gain,Gain,Gain,Gain,Gain
10/6/81,10/06,1981,10,Fall,Q4,0.140625,0.142299,0.140625,0.140625,0.110388,25222400,0.016183,0.017299,0.016183,0.016183,-8243200,Gain,Gain,Gain,Gain,Loss
10/7/81,10/07,1981,10,Fall,Q4,0.099888,0.099888,0.09933,0.09933,0.077972,55171200,-0.040737,-0.042411,-0.041295,-0.041295,29948800,Loss,Loss,Loss,Loss,Gain
10/8/81,10/08,1981,10,Fall,Q4,0.112723,0.112723,0.112723,0.112723,0.088485,0,0.012835,0.012835,0.013393,0.013393,-55171200,Gain,Gain,Gain,Gain,Loss
10/9/81,10/09,1981,10,Fall,Q4,0.088728,0.089286,0.088728,0.088728,0.06965,34809600,-0.023995,-0.023437,-0.023995,-0.023995,34809600,Loss,Loss,Loss,Loss,Gain
10/11/81,10/11,1981,10,Fall,Q4,0.082031,0.082589,0.082031,0.082031,0.064393,16755200,-0.006697,-0.006697,-0.006697,-0.006697,-18054400,Loss,Loss,Loss,Loss,Loss
10/12/81,10/12,1981,10,Fall,Q4,0.084263,0.084821,0.084263,0.084263,0.066145,37408000,0.002232,0.002232,0.002232,0.002232,20652800,Gain,Gain,Gain,Gain,Gain
10/13/81,10/13,1981,10,Fall,Q4,0.085938,0.087054,0.085938,0.085938,0.06746,44195200,0.001675,0.002233,0.001675,0.001675,6787200,Gain,Gain,Gain,Gain,Gain
10/14/81,10/14,1981,10,Fall,Q4,0.081473,0.081473,0.080915,0.080915,0.063517,30979200,-0.004465,-0.005581,-0.005023,-0.005023,-13216000,Loss,Loss,Loss,Loss,Loss
10/15/81,10/15,1981,10,Fall,Q4,0.082589,0.083147,0.082589,0.082589,0.064831,29433600,0.001116,0.001674,0.001674,0.001674,-1545600,Gain,Gain,Gain,Gain,Loss
10/16/81,10/16,1981,10,Fall,Q4,0.082031,0.082031,0.081473,0.081473,0.063955,36467200,-0.000558,-0.001116,-0.001116,-0.001116,7033600,Loss,Loss,Loss,Loss,Gain
10/19/81,10/19,1981,10,Fall,Q4,0.083147,0.083705,0.083147,0.083147,0.065269,20585600,0.001116,0.001674,0.001674,0.001674,-15881600,Gain,Gain,Gain,Gain,Loss
10/20/81,10/20,1981,10,Fall,Q4,0.087612,0.08817,0.087612,0.087612,0.068774,35728000,0.004465,0.004465,0.004465,0.004465,15142400,Gain,Gain,Gain,Gain,Gain
10/21/81,10/21,1981,10,Fall,Q4,0.087612,0.08817,0.087612,0.087612,0.068774,76899200,0,0,0,0,41171200,Gain,Gain,Gain,Gain,Gain
10/22/81,10/22,1981,10,Fall,Q4,0.087612,0.087612,0.087054,0.087054,0.068336,32278400,0,-0.000558,-0.000558,-0.000558,-44620800,Gain,Loss,Loss,Loss,Loss
10/23/81,10/23,1981,10,Fall,Q4,0.085379,0.085379,0.084821,0.084821,0.066583,27910400,-0.002233,-0.002233,-0.002233,-0.002233,-4368000,Loss,Loss,Loss,Loss,Loss
10/26/81,10/26,1981,10,Fall,Q4,0.084821,0.085379,0.084821,0.084821,0.066583,27283200,-0.000558,0,0,0,-627200,Loss,Gain,Gain,Gain,Loss
10/27/81,10/27,1981,10,Fall,Q4,0.086496,0.087612,0.086496,0.086496,0.067898,85590400,0.001675,0.002233,0.001675,0.001675,58307200,Gain,Gain,Gain,Gain,Gain
10/28/81,10/28,1981,10,Fall,Q4,0.089286,0.089844,0.089286,0.089286,0.070088,44172800,0.00279,0.002232,0.00279,0.00279,-41417600,Gain,Gain,Gain,Gain,Loss
10/29/81,10/29,1981,10,Fall,Q4,0.088728,0.088728,0.08817,0.08817,0.069212,30486400,-0.000558,-0.001116,-0.001116,-0.001116,-13686400,Loss,Loss,Loss,Loss,Loss
10/30/81,10/30,1981,10,Fall,Q4,0.089286,0.089844,0.089286,0.089286,0.070088,52729600,0.000558,0.001116,0.001116,0.001116,22243200,Gain,Gain,Gain,Gain,Gain
11/2/81,11/02,1981,11,Fall,Q4,0.118304,0.118304,0.117746,0.117746,0.092428,13843200,0.029018,0.02846,0.02846,0.02846,-38886400,Gain,Gain,Gain,Gain,Loss
11/3/81,11/03,1981,11,Fall,Q4,0.097656,0.097656,0.09654,0.09654,0.075782,29859200,-0.020648,-0.020648,-0.021206,-0.021206,16016000,Loss,Loss,Loss,Loss,Gain
11/5/81,11/05,1981,11,Fall,Q4,0.122768,0.122768,0.12221,0.12221,0.095933,11939200,0.025112,0.025112,0.02567,0.02567,-17920000,Gain,Gain,Gain,Gain,Loss
11/6/81,11/06,1981,11,Fall,Q4,0.146763,0.147321,0.146763,0.146763,0.115206,38976000,0.023995,0.024553,0.024553,0.024553,27036800,Gain,Gain,Gain,Gain,Gain
11/8/81,11/08,1981,11,Fall,Q4,0.110491,0.110491,0.109375,0.109375,0.085857,71456000,-0.036272,-0.03683,-0.037388,-0.037388,32480000,Loss,Loss,Loss,Loss,Gain
11/9/81,11/09,1981,11,Fall,Q4,0.08817,0.08817,0.087612,0.087612,0.068774,17539200,-0.022321,-0.022321,-0.021763,-0.021763,-53916800,Loss,Loss,Loss,Loss,Loss
11/11/81,11/11,1981,11,Fall,Q4,0.084263,0.084821,0.084263,0.084263,0.066145,27440000,-0.003907,-0.003349,-0.003349,-0.003349,9900800,Loss,Loss,Loss,Loss,Gain
11/12/81,11/12,1981,11,Fall,Q4,0.084263,0.084821,0.083705,0.083705,0.065707,76092800,0,0,-0.000558,-0.000558,48652800,Gain,Gain,Loss,Loss,Gain
11/13/81,11/13,1981,11,Fall,Q4,0.081473,0.081473,0.080915,0.080915,0.063517,21011200,-0.00279,-0.003348,-0.00279,-0.00279,-55081600,Loss,Loss,Loss,Loss,Loss
11/16/81,11/16,1981,11,Fall,Q4,0.080357,0.080357,0.079799,0.079799,0.062641,22556800,-0.001116,-0.001116,-0.001116,-0.001116,1545600,Loss,Loss,Loss,Loss,Gain
11/17/81,11/17,1981,11,Fall,Q4,0.081473,0.082031,0.081473,0.081473,0.063955,35414400,0.001116,0.001674,0.001674,0.001674,12857600,Gain,Gain,Gain,Gain,Gain
11/18/81,11/18,1981,11,Fall,Q4,0.084263,0.084821,0.084263,0.084263,0.066145,29142400,0.00279,0.00279,0.00279,0.00279,-6272000,Gain,Gain,Gain,Gain,Loss
11/19/81,11/19,1981,11,Fall,Q4,0.084263,0.084821,0.084263,0.084263,0.066145,40006400,0,0,0,0,10864000,Gain,Gain,Gain,Gain,Gain
11/20/81,11/20,1981,11,Fall,Q4,0.084821,0.085379,0.084821,0.084821,0.066583,38102400,0.000558,0.000558,0.000558,0.000558,-1904000,Gain,Gain,Gain,Gain,Loss
11/23/81,11/23,1981,11,Fall,Q4,0.082031,0.082031,0.080915,0.080915,0.063517,22960000,-0.00279,-0.003348,-0.003906,-0.003906,-15142400,Loss,Loss,Loss,Loss,Loss
11/24/81,11/24,1981,11,Fall,Q4,0.080915,0.080915,0.080357,0.080357,0.063079,22153600,-0.001116,-0.001116,-0.000558,-0.000558,-806400,Loss,Loss,Loss,Loss,Loss
11/25/81,11/25,1981,11,Fall,Q4,0.082031,0.082589,0.082031,0.082031,0.064393,52550400,0.001116,0.001674,0.001674,0.001674,30396800,Gain,Gain,Gain,Gain,Gain
11/27/81,11/27,1981,11,Fall,Q4,0.084263,0.084821,0.084263,0.084263,0.066145,37251200,0.002232,0.002232,0.002232,0.002232,-15299200,Gain,Gain,Gain,Gain,Loss
11/30/81,11/30,1981,11,Fall,Q4,0.083705,0.083705,0.083147,0.083147,0.065269,23968000,-0.000558,-0.001116,-0.001116,-0.001116,-13283200,Loss,Loss,Loss,Loss,Loss
12/1/81,12/01,1981,12,Winter,Q4,0.142299,0.142299,0.141183,0.141183,0.110826,23699200,0.058594,0.058594,0.058036,0.058036,-268800,Gain,Gain,Gain,Gain,Loss
12/2/81,12/02,1981,12,Winter,Q4,0.117188,0.117188,0.116629,0.116629,0.091552,14560000,-0.025111,-0.025111,-0.024554,-0.024554,-9139200,Loss,Loss,Loss,Loss,Loss
12/3/81,12/03,1981,12,Winter,Q4,0.100446,0.101004,0.100446,0.100446,0.078848,59248000,-0.016742,-0.016184,-0.016183,-0.016183,44688000,Loss,Loss,Loss,Loss,Gain
12/5/81,12/05,1981,12,Winter,Q4,0.12221,0.123884,0.12221,0.12221,0.095933,4256000,0.021764,0.02288,0.021764,0.021764,-54992000,Gain,Gain,Gain,Gain,Loss
12/6/81,12/06,1981,12,Winter,Q4,0.145647,0.145647,0.145089,0.145089,0.113892,25804800,0.023437,0.021763,0.022879,0.022879,21548800,Gain,Gain,Gain,Gain,Gain
12/8/81,12/08,1981,12,Winter,Q4,0.107701,0.107701,0.107143,0.107143,0.084105,26275200,-0.037946,-0.037946,-0.037946,-0.037946,470400,Loss,Loss,Loss,Loss,Gain
12/10/81,12/10,1981,12,Winter,Q4,0.085938,0.086496,0.085938,0.085938,0.06746,27350400,-0.021763,-0.021205,-0.021205,-0.021205,1075200,Loss,Loss,Loss,Loss,Gain
12/11/81,12/11,1981,12,Winter,Q4,0.087054,0.087612,0.087054,0.087054,0.068336,39916800,0.001116,0.001116,0.001116,0.001116,12566400,Gain,Gain,Gain,Gain,Gain
12/14/81,12/14,1981,12,Winter,Q4,0.082031,0.082031,0.080915,0.080915,0.063517,25244800,-0.005023,-0.005581,-0.006139,-0.006139,-14672000,Loss,Loss,Loss,Loss,Loss
12/15/81,12/15,1981,12,Winter,Q4,0.083147,0.083705,0.083147,0.083147,0.065269,31315200,0.001116,0.001674,0.002232,0.002232,6070400,Gain,Gain,Gain,Gain,Gain
12/16/81,12/16,1981,12,Winter,Q4,0.087054,0.087612,0.087054,0.087054,0.068336,65452800,0.003907,0.003907,0.003907,0.003907,34137600,Gain,Gain,Gain,Gain,Gain
12/17/81,12/17,1981,12,Winter,Q4,0.094308,0.094866,0.094308,0.094308,0.07403,51452800,0.007254,0.007254,0.007254,0.007254,-14000000,Gain,Gain,Gain,Gain,Loss
12/18/81,12/18,1981,12,Winter,Q4,0.102121,0.102679,0.102121,0.102121,0.080163,71724800,0.007813,0.007813,0.007813,0.007813,20272000,Gain,Gain,Gain,Gain,Gain
12/21/81,12/21,1981,12,Winter,Q4,0.098214,0.098214,0.097656,0.097656,0.076658,56403200,-0.003907,-0.004465,-0.004465,-0.004465,-15321600,Loss,Loss,Loss,Loss,Loss
12/22/81,12/22,1981,12,Winter,Q4,0.09933,0.099888,0.09933,0.09933,0.077972,53827200,0.001116,0.001674,0.001674,0.001674,-2576000,Gain,Gain,Gain,Gain,Loss
12/23/81,12/23,1981,12,Winter,Q4,0.097656,0.097656,0.097098,0.097098,0.07622,28896000,-0.001674,-0.002232,-0.002232,-0.002232,-24931200,Loss,Loss,Loss,Loss,Loss
12/24/81,12/24,1981,12,Winter,Q4,0.097656,0.098214,0.097656,0.097656,0.076658,28918400,0,0.000558,0.000558,0.000558,22400,Gain,Gain,Gain,Gain,Gain
12/28/81,12/28,1981,12,Winter,Q4,0.094308,0.094308,0.093192,0.093192,0.073154,36579200,-0.003348,-0.003906,-0.004464,-0.004464,7660800,Loss,Loss,Loss,Loss,Gain
12/29/81,12/29,1981,12,Winter,Q4,0.094866,0.095982,0.094866,0.094866,0.074468,24236800,0.000558,0.001674,0.001674,0.001674,-12342400,Gain,Gain,Gain,Gain,Loss
12/30/81,12/30,1981,12,Winter,Q4,0.098772,0.09933,0.098772,0.098772,0.077534,32188800,0.003906,0.003348,0.003906,0.003906,7952000,Gain,Gain,Gain,Gain,Gain
12/31/81,12/31,1981,12,Winter,Q4,0.098772,0.09933,0.098772,0.098772,0.077534,54656000,0,0,0,0,22467200,Gain,Gain,Gain,Gain,Gain
1/2/82,01/02,1982,1,Winter,Q1,0.09096,0.09096,0.089844,0.089844,0.070526,38528000,-0.007812,-0.00837,-0.008928,-0.008928,-16128000,Loss,Loss,Loss,Loss,Loss
1/3/82,01/03,1982,1,Winter,Q1,0.082031,0.082589,0.082031,0.082031,0.064393,35302400,-0.008929,-0.008371,-0.007813,-0.007813,-3225600,Loss,Loss,Loss,Loss,Loss
1/4/82,01/04,1982,1,Winter,Q1,0.079241,0.079799,0.079241,0.079241,0.062203,59136000,-0.00279,-0.00279,-0.00279,-0.00279,23833600,Loss,Loss,Loss,Loss,Gain
1/6/82,01/06,1982,1,Winter,Q1,0.061942,0.061942,0.061384,0.061384,0.048185,47600000,-0.017299,-0.017857,-0.017857,-0.017857,-11536000,Loss,Loss,Loss,Loss,Loss
1/7/82,01/07,1982,1,Winter,Q1,0.05692,0.05692,0.056362,0.056362,0.044243,55731200,-0.005022,-0.005022,-0.005022,-0.005022,8131200,Loss,Loss,Loss,Loss,Gain
1/9/82,01/09,1982,1,Winter,Q1,0.078683,0.078683,0.078125,0.078125,0.061327,82566400,0.021763,0.021763,0.021763,0.021763,26835200,Gain,Gain,Gain,Gain,Gain
1/10/82,01/10,1982,1,Winter,Q1,0.082589,0.083705,0.082589,0.082589,0.064831,46256000,0.003906,0.005022,0.004464,0.004464,-36310400,Gain,Gain,Gain,Gain,Loss
1/11/82,01/11,1982,1,Winter,Q1,0.113281,0.120536,0.112165,0.11942,0.093742,104361600,0.030692,0.036831,0.029576,0.036831,58105600,Gain,Gain,Gain,Gain,Gain
1/12/82,01/12,1982,1,Winter,Q1,0.142299,0.15067,0.142299,0.145089,0.113892,206841600,0.029018,0.030134,0.030134,0.025669,102480000,Gain,Gain,Gain,Gain,Gain
1/13/82,01/13,1982,1,Winter,Q1,0.080357,0.080357,0.079799,0.079799,0.062641,41753600,-0.061942,-0.070313,-0.0625,-0.06529,-165088000,Loss,Loss,Loss,Loss,Loss
1/14/82,01/14,1982,1,Winter,Q1,0.083705,0.084263,0.083705,0.083705,0.065707,25715200,0.003348,0.003906,0.003906,0.003906,-16038400,Gain,Gain,Gain,Gain,Loss
1/15/82,01/15,1982,1,Winter,Q1,0.089286,0.090402,0.089286,0.089286,0.070088,46704000,0.005581,0.006139,0.005581,0.005581,20988800,Gain,Gain,Gain,Gain,Gain
1/18/82,01/18,1982,1,Winter,Q1,0.09096,0.092076,0.09096,0.09096,0.071402,28000000,0.001674,0.001674,0.001674,0.001674,-18704000,Gain,Gain,Gain,Gain,Loss
1/19/82,01/19,1982,1,Winter,Q1,0.089844,0.089844,0.088728,0.088728,0.06965,55507200,-0.001116,-0.002232,-0.002232,-0.002232,27507200,Loss,Loss,Loss,Loss,Gain
1/20/82,01/20,1982,1,Winter,Q1,0.090402,0.09096,0.090402,0.090402,0.070964,25827200,0.000558,0.001116,0.001674,0.001674,-29680000,Gain,Gain,Gain,Gain,Loss
1/21/82,01/21,1982,1,Winter,Q1,0.092076,0.092634,0.092076,0.092076,0.072278,33331200,0.001674,0.001674,0.001674,0.001674,7504000,Gain,Gain,Gain,Gain,Gain
